,Payload (Ton),Empty Travel Distance (km),Load Travel Distance (km),Empty Speed (km/hr),Load Speed (km/hr),Empty Travel Time (hr),Empty Stop Time (hr),Load Time (hr),Load Stop Time (hr),Load Travel Time (hr),TKPH (Ton.Km/Hr)
22,146.35851679247912,2.259493433316252,3.467641782250369,19.397664420635213,14.291402035972785,0.1022363410905881,0.19207011992303777,0.0396483184073495,0.009,0.07578946209445658,291.00856036046446
23,120.86745148310175,4.083791641951189,1.1905761995513973,25.197202220417545,23.441623316180763,0.05841876237197635,0.03986832144597244,0.04848958255036307,0.009394474452677961,0.14095600232995273,151.74318265725609
24,135.90585429966083,3.7345913492247984,0.8,13.994607002628467,18.364751291186874,0.17858968143965243,0.03752315082904323,0.065,0.009,0.11260815726637675,227.02060439565173
25,147.09977967742395,2.6473845298655347,2.4638236616749016,19.482530527946953,19.616079303677623,0.06973012804890572,0.061411818160685507,0.05399204058903278,0.015904083378448463,0.1346187502200319,303.54826852725495
26,125.54372771047224,2.3119989286176246,3.842836037828758,21.62752051217234,18.00882505512877,0.07600904520073744,0.11393337645695713,0.05265709131271127,0.009,0.09615849464897153,171.15837837198097
27,151.62267354938078,2.3810663770967757,3.36382123905734,22.586355362361054,19.818973911255195,0.09435196466402158,0.001,0.031091043111687797,0.01747924205437151,0.14743713271228007,117.36469029250537
28,134.944889898807,2.796582133039011,2.485839481229256,19.03316620172778,26.271124325198496,0.14793034747042372,0.001,0.03064587904155793,0.009,0.12103764178373826,28.183
29,140.22228736603125,1.4188086601029424,1.8876343336558636,21.049603948370144,23.50599000832211,0.10844977897714228,0.022708660115891885,0.05283756990434857,0.017663294825376322,0.08789887051279652,135.8501339964827
30,134.92664764989746,2.063288955489543,2.9954755749316258,13.091,23.714640033271586,0.06967979032305566,0.001,0.027538410092724626,0.013680669775037383,0.1105911830169516,233.25058694937474
31,176.84561594778168,1.0,1.476565091652088,18.48318963230309,15.803859662287934,0.14688448918347752,0.031634275886089885,0.04002183374566007,0.029015623721508767,0.10285510079613862,246.38085545786615
32,144.97444040702663,2.616145869233645,2.713333177260855,22.6022497800143,16.72419422668844,0.1306610194303499,0.08263748328711096,0.05551375993628786,0.028290854893965,0.127632063921685,198.97098266078595
33,127.13718191157533,2.8249389812297077,2.7381660457691326,17.28260060308641,10.863718894266597,0.12469148367371002,0.006008812504625503,0.033265135915848364,0.023282764824082265,0.0708875905212667,86.62482523725697
34,159.25571218854668,1.873156998743927,3.2113590510965446,21.14053654098946,17.91082978920068,0.13018776147629604,0.001,0.065,0.0143870897547103,0.11000204212806639,28.183
35,124.35054877119501,3.6052968546902076,4.3,22.577662615473997,24.042673463131006,0.182225218918056,0.058813543894344136,0.065,0.03288304316208235,0.12444044659007725,91.57608987037128
36,148.77280792987125,1.2479053117520285,2.641730820003488,19.652855210821983,22.515838302678343,0.17573794174611948,0.10243989165383437,0.026,0.009,0.11212279244456314,112.08318705396347
37,111.72991494388569,1.0469963508633313,1.8728540272715035,21.553568271542296,19.951905951030227,0.08671182436689784,0.001,0.0340144313522702,0.009,0.15679600230922586,111.16091176510488
38,122.51692591271703,2.4689884312274963,2.285185111700229,17.35507584562051,20.64357341493092,0.1583404347771457,0.10011278190682912,0.026,0.016329735200887485,0.1373167743184158,211.2396949937082
39,148.56778363111638,3.161656770799434,0.8,20.15650520872615,18.329189396178194,0.11987821388252591,0.09995184120560793,0.036261129561778,0.035032304871368956,0.11074565291081462,358.1230735994344
40,157.8194861194816,3.697867116207525,1.7144096991810334,23.18285090832807,21.431922839698995,0.12347197030027023,0.10747468061861454,0.05949582714858599,0.015381288745039301,0.11836742931492089,158.05397744580705
41,148.1323129792871,1.8936194506643522,1.9578820802895223,21.50358482038805,23.380129386356696,0.055539604219056814,0.12201641181794276,0.041791575865877145,0.015534038054325745,0.12105262875038798,121.49633657302977
42,143.2294960402441,3.1882492617491507,1.8599525965617927,18.74890164626562,15.110641074110838,0.10271804127296592,0.17611076585627888,0.054911958654239514,0.009,0.12471218654167202,116.93120841084031
43,140.06154667194377,2.2475758686804044,2.4369587058447646,21.75272177789739,21.76137677217127,0.08280246869956648,0.03541493732595197,0.026,0.02456743668216303,0.052,158.14589935656483
44,119.94888736054361,2.1346478134498295,1.605475797677983,23.56962927430867,23.958413871954605,0.13366982326169258,0.061026436904282194,0.05996962881872858,0.02462541003463483,0.1007481059438422,55.790118388168025
45,132.9086212322016,3.024041667363778,3.263239159227774,13.326967562870443,19.27977179671918,0.14120349551248695,0.0320958861713586,0.039673361581074755,0.02331260161119928,0.060529071681423505,157.69613315167618
46,137.33636851446494,2.829255863624099,2.307176626375222,25.216369410661603,23.153832525282667,0.053,0.05510872646156959,0.048182545234243576,0.011966234617221103,0.15446155221362254,193.21727741548858
47,163.26276186827153,1.0,2.2990668260687617,19.676176193186627,30.0,0.10731691921586761,0.13930803455999716,0.04660688247910421,0.011346345853015955,0.10893111631990046,167.31067067044302
48,151.07468762240848,3.5232469744692043,2.027305806814481,22.498440202655054,20.358721822749512,0.14277770664862183,0.001,0.028926772186615744,0.009,0.10442640771089283,193.9403053894737
49,115.08874806609379,3.442036920192154,2.439377653331709,25.357799852105572,22.086562077618485,0.1022129521682832,0.007642268030893351,0.030703735023903268,0.01767098001408747,0.14149110928913,191.38384314840664
50,150.7410023652019,1.753276205328976,3.0108088197614924,15.839948951761123,18.158465805527648,0.13060097299507328,0.13074495150775087,0.06251691703505138,0.009,0.12535904311329574,28.183
51,138.6270244859285,2.6132665751542983,1.567337925998602,18.29352108600594,21.35030403655432,0.1188861294964396,0.11110200787961494,0.05398488236252544,0.009,0.07262642651110696,213.2073298180021
52,133.64181839077364,2.695973416850066,1.745626634818806,19.852927081780514,22.31906308193856,0.11859146719053142,0.035027759425060714,0.0637507356233014,0.013610474264714593,0.10858921767406947,72.688164982026
53,155.65365436597972,2.4994873108237297,2.047921697453505,18.018193204233995,21.39749260541792,0.09958923567988277,0.1019921100616396,0.052869873532537776,0.013086750598526271,0.09960432291030291,28.183
54,162.81653384327586,1.8166430604621562,1.1589721022773476,27.349940013475376,17.18061784997085,0.070285995071793,0.07376687133706183,0.05014485952213825,0.01269617176942436,0.052,28.183
55,161.1131269947429,1.7144931241961605,1.6081730456575625,17.747659392371734,21.437488070041965,0.07323256542982415,0.13751510349505433,0.026,0.02073155677472209,0.08753060806993504,191.36171062916856
56,130.8694862683109,2.258483472225203,1.9007835948664058,18.86369918200116,25.797744299227634,0.12998992794811484,0.059098027660472494,0.043944499548582455,0.017632382417202237,0.10475962905144018,120.86854981896181
57,139.92303419570956,3.267437834216385,3.0528539711479565,21.67926136208903,22.27866337439444,0.10860320592108537,0.11140976626299204,0.04758923519394384,0.01469475175591106,0.10709166832927736,28.183
58,150.8636419352357,2.7377113301685116,2.530964813638642,16.46803600588809,24.06101952045743,0.10370612041717603,0.20031065507709409,0.065,0.018464103426491858,0.0606041315949715,196.14238286425893
59,161.86926186150416,1.9679427323834986,2.472132194396515,19.456002962943042,19.898094440116157,0.09485940868800707,0.08789545352761063,0.05830434948148016,0.009067783671162944,0.15015662982361416,28.183
60,137.01974566912676,2.929770314365906,3.0328159617292805,22.0981643329319,23.324653631279123,0.09853914579009669,0.0577130491187164,0.065,0.017842228991277426,0.10752849599769107,159.80440675919658
61,142.03357336062868,1.0,2.1898218644953147,19.688752201762796,21.69061793428778,0.14045426562913232,0.09473458418715386,0.05696306558842092,0.01820481994275707,0.11227680460645914,170.40632457431295
62,126.30658597402903,3.247260719713311,2.640066516989343,20.576001687775694,17.41943794652593,0.09760743346209116,0.03490955279878633,0.03733045159575781,0.009,0.12462181570355445,239.92840165731565
63,124.77139844745399,1.0,2.2189518447485805,18.960824523378786,21.82690492866169,0.06642699388765136,0.18633822380386025,0.04975686324224777,0.024965550034962897,0.08420540736727518,336.2062134579985
64,159.0845660981377,1.9748247273385626,2.533354084037883,15.310887504485258,17.277829184535243,0.13105320504174536,0.06490390707327898,0.0515433546939635,0.009948530358184037,0.12651610308651168,28.183
65,168.3722921680468,1.3372379487247867,1.8099068650573205,22.11350284801188,18.523639685600003,0.10164882342019377,0.039988667387596794,0.03391266645343978,0.01772247839365148,0.09851946203538178,139.14420890458598
66,143.97492310316474,1.1898781974429973,0.8,27.424027030453033,21.378347882919122,0.10897327183151607,0.009037104723898008,0.042234189351106184,0.02631529392428216,0.08051609161799549,115.0925359004493
67,162.34734896179157,3.257416154972713,2.1924598746550825,20.990178042052637,21.753032117175792,0.15783492749838482,0.11534711053835411,0.04491349509484242,0.024405414061710956,0.13049721477408358,191.3840662596458
68,151.3824665798637,1.8861955884953874,3.5206041600932485,21.756603554402172,16.59198488125221,0.10736262272213427,0.10269530770552564,0.065,0.017274667108550686,0.16171691119926146,167.95345274910798
69,134.18506435183528,2.5717562684172623,3.097061738112078,23.488537807707964,24.380438597546945,0.11696469386668049,0.027645509572224874,0.026,0.014100007976943453,0.1356441986985183,106.90443168037757
70,151.37835973329473,2.2404928725837268,3.1304840543562684,16.21913051029448,22.707005798259242,0.07145337176975192,0.08670482398173325,0.065,0.024580095268604538,0.14238123721477464,97.4114688556497
71,171.4777406283717,2.681668376521868,3.3614195057007037,27.229816808370188,18.274182871559013,0.10119024697712023,0.001,0.03394807147560926,0.02239755982246896,0.09329855937688183,28.183
72,144.59301959992382,2.3446840322727347,2.382624925090106,21.671628190746482,15.382505586728463,0.12689530740146665,0.0651733816290236,0.02741881219095579,0.01205307983964696,0.05668092920827248,250.91784841375537
73,171.93224292861487,1.1997205472332242,2.475310298416973,26.96802981112515,20.21789130142927,0.059783414250921485,0.0799015993642182,0.065,0.010640850823986477,0.1616646757513946,194.11889727105344
74,100.45451413193899,3.1188566619744917,1.7801429331944991,18.20611275158362,19.17268342547405,0.114226197886587,0.14890313952575726,0.058978471038515716,0.009,0.18085350623976182,243.38701517110957
75,159.2447385797376,1.8642569569781746,2.0373898538089263,27.65791942307674,21.113823666888095,0.11112452325198899,0.01260496584992208,0.065,0.0182322547334687,0.1634554303081692,111.43303909707083
76,146.69193801964445,1.0,2.832252790754784,23.79395110539887,19.460258952467875,0.10927991112321062,0.001,0.06001052921318365,0.016338418039852812,0.09958327807468852,74.21159724347041
77,140.09735643934206,1.9195270344667015,3.333913424905,22.971013518082987,13.751109779493326,0.14015192585840552,0.005751462149122706,0.065,0.026089530997140342,0.07174243248321929,28.92782924135578
78,146.77245758477946,3.543639743714089,2.188052326844107,21.789060603378413,19.372659430218377,0.11836759396030416,0.001,0.05638085755416728,0.019872440747842935,0.07476678827413474,183.34410519709647
79,111.25334780078757,2.9958867068595607,1.9229885570817458,20.001201470034164,19.659890446370817,0.15382022884904978,0.12851615467674407,0.045652839358152626,0.027673833553381523,0.05375309270112234,33.06661595668649
80,141.45256481195963,1.9864349028285824,2.3074503489046774,25.369969794645698,22.921071078015533,0.07719872501658488,0.140175161226322,0.05314389565982014,0.011421086176670633,0.10734912697405846,343.4023601297662
81,151.30519694656365,1.9859250129638828,2.819829356836535,21.442033317787015,18.296850729750435,0.11221366158376879,0.0726119117871856,0.065,0.02610520264774095,0.16559305057480345,28.183
82,170.4503860722746,2.0091832868749635,1.0753918418380888,13.6340067482096,26.54935846594955,0.11061847037808836,0.12217122201268316,0.03630937012109825,0.01276866896716276,0.10618347051634373,174.1840432081912
83,136.35190813144956,4.028621802158228,0.8,16.782824159375558,14.0837840081371,0.07485311069359252,0.06236771093191294,0.038221671262029286,0.023220768494338177,0.12127897861184135,313.1248697430492
84,131.39431227537858,2.6015896507789678,1.8373920673836792,20.233441488125873,25.273373552370714,0.13764514506483172,0.04976885937645787,0.04336559978103139,0.009,0.15777029678634308,209.14820373530364
85,136.63398618148895,2.6420950669348806,1.2657323006952226,22.07054623262838,19.94216453311122,0.18006487248143735,0.036682930952043113,0.026,0.01888108239492951,0.0972607593976984,163.65638367011678
86,160.84189897458685,3.1474986682948107,1.8735564114068437,20.712339648625886,23.705478676776828,0.10747281169100124,0.037928495474233895,0.0500711761262632,0.009,0.18020806952846624,40.72811697041395
87,150.82072645520674,2.481060471900324,2.180943388048697,25.43828677618552,20.99807075265192,0.12365565373648676,0.001,0.026,0.014862900112465964,0.17873120985491342,28.183
88,136.15563619925146,2.0618865132189677,1.9203791071033696,13.693167593736895,24.67753682108043,0.11062007275027515,0.06953401199840364,0.048795889693989285,0.02052283195102331,0.10654221448486359,227.51618370210542
89,153.97263429244236,2.114673427070448,3.545954806903546,21.45399330475162,19.37607925907264,0.08587887523287754,0.052781634938227594,0.06097934634202875,0.012832251590151236,0.09136383502334676,306.6024595488602
90,146.86327869796324,2.219711739573358,2.585713284205779,14.186386969940592,16.906589883782637,0.053,0.09599483982428317,0.040846853090342465,0.009,0.13470609357727065,97.63195702302528
91,161.75139372828284,2.248658876858713,2.5633046287480363,23.736734054768846,25.65299088540513,0.08612102202404368,0.06014379230412353,0.065,0.02376894775436747,0.09918415195435883,28.183
92,133.21252905038708,2.8926640757423367,2.837742693869022,20.57203046299238,20.326995197497205,0.06484929019049633,0.046051296413699955,0.026092486508722684,0.016172297681224614,0.07167712261971057,28.183
93,139.60787521181695,2.3237384358497457,1.335575350533004,22.47665494634936,21.49025102042326,0.16082716441983264,0.007084383349580309,0.065,0.013083434823754628,0.15456211421978133,39.40862519689696
94,138.5070085281965,2.8968829450155176,3.193362354669489,17.721313631014915,25.00805864556353,0.10443159948837959,0.058968428025196876,0.05812705584610381,0.017335167369234215,0.15235921116742074,132.57070884190313
95,120.20523765600717,2.2120366395485735,2.242373063585253,25.66241757179197,17.138051399448123,0.0972765007995377,0.0956030476948889,0.026,0.03809335313556471,0.11628739452796107,316.5918009954987
96,150.2633265728171,2.346210830246148,2.8789199665067544,24.781589880338046,22.788544396603502,0.13556376856842198,0.001,0.065,0.02622802279825235,0.06806259837324195,217.10348389351014
97,149.6643461593769,1.0,1.3927057802167475,23.084031642659046,18.67288540556084,0.07322571581146747,0.059811056452440656,0.04704382071744051,0.026300589345502723,0.06919610745860888,177.56037588169355
98,145.29234806636654,3.051547902099489,0.9816437725882972,20.442138600370953,20.26210799720274,0.08422721482185888,0.06781736233412161,0.03483773966766553,0.020484370551938913,0.1146457958062512,101.7931435898065
99,141.19778258768577,2.5717432967061096,3.0046598782953495,23.070371242018464,20.971952567814252,0.11011024034670724,0.015506436900995464,0.02689369207823975,0.018331882180617178,0.09400438482682891,82.12667533802006
100,121.02763698429484,3.120324512501827,2.628077325761182,18.302963035606872,15.512229697056238,0.1398918387341279,0.022667903230059988,0.04469972958510489,0.009,0.09940284030718533,295.8047778762556
101,138.01953659652216,1.0,1.5375500241330435,24.09183371667174,18.016877787327452,0.12355223640023244,0.0676835966821418,0.04608889691415061,0.011568157228294944,0.14574674727204012,166.34934881908137
102,139.35075062868972,4.038411501425372,1.5651773916726857,27.033326713470128,25.41192508245842,0.11569807941799234,0.001,0.04953968292809497,0.013155404694380205,0.13592809679236698,28.183
103,131.50049968715632,2.1624655330933433,3.2669958711057983,24.888612124722886,23.79785580676641,0.1104216497923165,0.07424580433871658,0.043533057656640596,0.009,0.15785685113691883,72.41690022992024
104,142.44991747332125,3.2130899316929886,1.2924316553841693,18.218822849363548,20.50351538751984,0.12040731152133002,0.005755509448743999,0.057498379651726404,0.009,0.07731881040517324,52.57526954645644
105,152.10699673610597,1.4043992093603028,3.7082000291273367,22.261051160496848,21.565124647956765,0.11425124005900689,0.11345695311682691,0.04218555251005131,0.009,0.09933148666465179,86.09139485397318
106,177.42482756447828,2.7959556280626834,1.538770513345368,16.130910580374213,19.69939002043022,0.076070859481915,0.1835805259963565,0.026,0.01669340931442102,0.13680537764564382,205.26112134102956
107,148.1871381987935,1.3930240958077813,2.8515483125439505,23.04270610290588,25.431057515594752,0.10942845587062769,0.0076583759063999154,0.04575957756525538,0.02355012776679053,0.12623466359443833,133.23812190002585
108,149.60447577432626,1.7547865350941318,2.026688440186116,22.591485644655705,20.025375849898662,0.07471565157354967,0.08438143243060711,0.026,0.025854196148994632,0.16310093300797915,136.52358067152656
109,143.93331486688234,3.8916143999558335,2.8215188787132384,13.994330462033332,21.525955743892194,0.11051355882992553,0.015029195231488941,0.053306559463370845,0.02031827569663393,0.12529824800073835,285.90155645278344
110,112.42855010026179,2.119445418557262,1.8428707561965938,16.617590858304695,24.70001666046125,0.09309991381386451,0.11225247955887842,0.033310496545760473,0.00929282927041145,0.17383570953958877,69.9542205133182
111,144.75208997957648,2.4630784792173266,2.168137651120333,19.872970387564344,18.021966204615012,0.18672083030626868,0.001,0.050450405323737006,0.009,0.12936060525858678,345.0715970613369
112,146.23385244621264,3.012597029239931,2.34190405661255,19.807314636843238,26.133116048573214,0.10676327410369693,0.0814322717135242,0.065,0.009,0.14711369321801446,72.65671238309052
113,184.9,2.697364149672933,1.4521341002184038,16.44088795427333,15.407237985370996,0.06446857344589074,0.006985606821085601,0.03376876957098,0.009,0.10000049180932846,154.3654542440547
114,141.91908999960887,2.406652718130891,2.9389231666433675,22.363166192249842,26.379117479223638,0.10384041346901533,0.04361584759958972,0.06391884387768176,0.009889122415714604,0.11148576520405563,114.56948570992674
115,150.35603170174278,2.5872971640765616,1.8692288277997378,21.8537097211246,19.427070372518745,0.12410012111477453,0.001,0.0414991564997077,0.015722012016067308,0.14197210973054217,158.04215170334328
116,144.61205354989505,4.303675922770627,2.112004272214964,20.202232866019585,19.87834994755062,0.15987428233072823,0.10022927589926645,0.065,0.009,0.16584125780016384,192.54896395065697
117,125.24164176138316,2.231484972897721,1.458819983458939,18.121792491913265,14.158884685652822,0.08972697560189972,0.008966080505822718,0.0425227108020268,0.019711807149346092,0.1357940562765656,191.39325819514892
118,164.72669931754558,2.4493253973340026,0.8,24.807459903373367,19.14195274126465,0.05894473280526716,0.08535803426325052,0.035392605217399634,0.015141811977604218,0.10817215975422294,63.86707399812491
119,158.04952006435548,3.164651001438409,2.144053318502056,27.055283353992134,17.11079172427466,0.13332194735436043,0.036074608445571685,0.05830857675592933,0.017084365693928207,0.15782939100396362,28.183
120,158.71740771938934,3.210852835550622,4.3,19.13040470234858,18.611251888863304,0.06520144011711082,0.04870401955106254,0.04146315405564546,0.026122004421369638,0.052,413.72277721490957
121,129.67084349719627,3.27947951728184,2.9762674575770145,18.65392157194139,20.24425632678101,0.09447918131326796,0.06312657490700707,0.035378257288064874,0.009,0.0626440269487663,92.78272255331659
122,169.16753241941046,2.817810846948573,2.290570896086561,22.741924400351447,24.04645248544993,0.10001376494915919,0.013099643058763322,0.040832402239443136,0.020349636626338947,0.13417556360472524,219.90538441091826
123,121.25858014538227,1.3175898634809327,2.0827541226853477,19.595501148037417,21.441798836062972,0.10584136294769665,0.06657019124474878,0.04733090201725498,0.016888214172191416,0.11147968411260625,28.183
124,155.22969287629624,3.6553493501975227,2.3261634065686754,20.405533371542717,21.789253340608667,0.1293640981693044,0.1391684010394926,0.065,0.01433210975224244,0.13158746413822162,114.74040937344154
125,182.62236300008607,1.3147771790782645,2.773692605244454,23.662414927139906,16.917356681928208,0.08680733724912199,0.012204786779200713,0.026,0.024082050566927683,0.11318985576268603,131.11569818492634
126,128.2846584941176,2.5348190617312656,1.2997666685415552,13.84783569578548,17.663021800899322,0.09951439318283042,0.11944955788006145,0.04834620988425631,0.02403211323645606,0.13041215361653166,195.58125111304633
127,135.53150218292546,1.6448997342837004,3.257516405552548,25.80631011357914,26.966173263715756,0.10755761905856895,0.13739536984182812,0.057373553919810645,0.009428073632092577,0.08331030408623152,28.183
128,146.9072446184271,2.2259955121687,2.917220262071381,21.19128134264021,18.168382007302007,0.11263753668308243,0.010111475603457584,0.05090172862487694,0.015542715329136609,0.1303965269267095,162.63214746913584
129,136.6046288763871,2.5568179494755303,2.919612424028868,19.397417899397123,26.47135505114293,0.1110326424159456,0.001,0.065,0.019249693460672523,0.14481009395905786,28.183
130,118.71656727052833,2.5505827754091297,2.681019805204697,20.591387458609532,19.87709151748563,0.12151617903189997,0.07160784950944706,0.046884820053622135,0.014815946015819325,0.15249872053366192,179.62970321078262
131,146.37619273563658,2.6352572750661096,2.3237330090129733,20.782800760351023,20.728943714290246,0.13415902479889386,0.024892586247821986,0.04523172836721082,0.021680170658302387,0.1794608460180558,33.438791091707785
132,127.05872796213069,3.6387448885473805,2.8809506342796976,14.507899170736552,24.437307836318315,0.12017165758518,0.15777317705396512,0.05688494320520015,0.019249536143282203,0.11929934707908114,52.86893914975555
133,153.2949059001102,2.6618758818747708,2.8118174560813953,26.46074613271424,25.137010488971015,0.12206115122878577,0.05691441472749077,0.04948970722427024,0.031660489922848103,0.12031297695280409,115.38344953934728
134,129.49939523081818,2.0744201130852735,2.005003273567307,21.075111467562643,20.336258790711007,0.05895108183085919,0.010879032558065146,0.042143868925792936,0.009,0.05921213621808917,31.719721785832718
135,171.68097950650963,3.0917613956987964,1.8177176877189434,22.563322893307525,19.373020118173216,0.10955705867413609,0.001,0.05574216059379569,0.01602051208202082,0.09293201236129355,93.69057904275348
136,131.82546726031242,3.2815341516745473,2.3938834198584744,24.44749189997683,20.526844202730874,0.12286473398804987,0.11494477274999566,0.03821207560175032,0.009731979907902474,0.10443520948377517,28.183
137,139.70354518017467,1.2463542196546522,3.628314189225395,17.13859309473909,21.894388538021914,0.13059717703168394,0.02358488142536974,0.038832342719710096,0.021832859643512354,0.1467108647773961,28.183
138,159.1015011071087,2.7830108588135802,1.2500416644672225,22.67621338592552,23.81560640081179,0.08653712599875238,0.05741058397032355,0.0400800896735158,0.009,0.0902259617809526,254.1513057130104
139,124.17937574667519,2.870387449025776,1.0552009483131686,19.93038975821997,20.735686070427693,0.087569782478452,0.10756915098118644,0.065,0.019770501681799092,0.13807556067146032,28.183
140,149.09047060290774,2.0294515301708866,2.4475409975747486,24.05928572217711,22.86977322673639,0.09020287906620846,0.028365790643804338,0.026,0.011959612549213273,0.11094486162324507,125.58452543539826
141,167.53361252865244,3.4383451368083833,2.3504072096831834,13.091,26.409384990444707,0.12462883089663164,0.05247391441929117,0.053933982521444136,0.01112670507103189,0.10497628408609809,225.67261779569225
142,117.74597138722513,2.1536531957186122,2.454860439707958,20.554855617606098,22.044906973783334,0.14005031270265045,0.05408873745976139,0.04851407721300333,0.009,0.11946239495053072,78.71240562567634
143,148.35891557144885,2.3857353738230382,2.5150920778159507,18.688549470320424,21.80305871604859,0.09536873667396036,0.09258284813338505,0.026,0.013279392430391952,0.09770068334340336,56.126175731339416
144,149.6443178913516,2.1342735239529818,2.116608476796511,22.523534232099546,15.447341615287286,0.13614683172243852,0.08749093845306792,0.05264590168704003,0.025676004242327407,0.09641273356484938,169.08902024642776
145,158.56009829570002,2.2931175580635954,3.577853513127576,22.66351371419919,11.587104964929493,0.11182787408410241,0.04289374478098443,0.05513627987747298,0.016798490531764167,0.053037279203136105,264.8928099138052
146,124.07540795678062,1.35693637683424,0.9414289063595322,18.300246059684394,22.069440531887146,0.10414714090796448,0.05850069838230847,0.056844588470361,0.022021443342995797,0.10256955695085175,28.183
147,122.6489601352944,1.067477156855604,1.6002920378624501,18.283395833227758,20.39177026899281,0.10144708887564297,0.034552154366208135,0.026,0.030317134575730202,0.0946810830309433,128.65011692804637
148,154.12080582386787,3.6225732632354264,2.2189236895928626,20.511984809495097,18.933674552696015,0.13114495230266687,0.001,0.065,0.019110044678580608,0.0934566463621313,28.183
149,150.2780921881693,1.5668585447159677,0.9053599440854954,17.599940547797154,21.56653686893499,0.11809291232039917,0.06916804715689712,0.036933949429727386,0.012529603423501276,0.12517368412806137,102.53648416438551
