Payload (Ton),Round-trip Distance (km),Cycles/Shift,Total Hours Operation/Shift,AWSS,Tire Pressure (psi),Temperature (°C),Anomaly
138.6270244859285,5.395803533437409,0.13286978428909968,7.290558997572454,0.09833803577927433,103.51165467627084,30.90625581301025,0
133.64181839077364,5.494030186282739,0.34188351092474334,7.711451304124295,0.24357520460620538,103.41660231952626,32.301358124911516,0
155.65365436597972,5.260673765823907,0.6962739712233353,7.216246478875572,0.5075866276135533,97.28685021931703,30.97421170135069,0
162.81653384327586,4.44969484615458,-0.3458709234732149,9.734936575836809,-0.15809245942428715,87.8341919586429,24.901523401455716,0
161.1131269947429,4.328376632061948,0.18074214027850222,7.143227906173207,0.10951912310319084,88.78469852574972,31.031808856627254,0
130.8694862683109,4.974445929008555,0.523779126455341,7.444453220513133,0.3499935947096776,107.09352514455317,37.31097969358818,0
139.92303419570956,6.172729019259364,1.8743891807127275,8.204389031602977,1.4102325529181625,100.19458255518883,32.24317882257264,0
150.8636419352357,5.543600154594432,1.262561329001925,6.797850473923911,1.0296100518080276,98.61487755392776,34.80993594535921,0
161.86926186150416,4.629385667913894,1.1935899113675443,7.604319288243736,0.7266380881184294,95.76109957677647,28.814940149936863,0
137.01974566912676,5.771698710648344,1.8508979621679722,8.317453261250176,1.2843865839987687,96.94811154519249,33.749501197118555,0
142.03357336062868,2.1514573793699245,0.8626282116006033,7.667139595617488,0.2420600027370872,110.46911794488139,31.396339191082628,1
126.30658597402903,6.1487657003721035,1.3904648499288896,7.906613141100052,1.0813280508658205,96.64755918131974,25.24544635156384,0
124.77139844745399,3.2602862212219,0.8967782470675038,7.470667887551629,0.39136444109335405,86.58935286698431,31.592605023994373,0
159.0845660981377,4.637559058596868,1.2653623493996284,6.485529690819233,0.9048131618567009,107.43651775540174,25.04151668279845,0
168.3722921680468,3.880330105373856,0.4172413423884179,8.321593211339238,0.19455819348033468,97.95123336135283,26.83559862557604,0
143.97492310316474,3.705318524279094,-1.438817158276429,9.754933071647242,-0.54652100946829,100.31395865532777,30.946641536461872,0
162.34734896179157,6.16082678737852,0.8657208378136958,8.018401630783439,0.6651645020521723,116.0757830639951,31.48622136690062,1
151.3824665798637,4.5322987986881085,2.42274813609994,8.22526411724755,1.3349867323706193,99.79439442649493,24.053837674614353,0
134.18506435183528,5.346503881730715,1.9262154022415925,8.69272275511686,1.1847286995403223,76.0062728738069,35.26992885591438,1
151.37835973329473,4.953079421120816,1.9653974845911706,6.730669503453301,1.4463300909748324,88.21076508701674,32.86003139150237,0
171.4777406283717,5.477040827223122,2.2361307218062176,9.702514658129605,1.262289178618107,97.8033054764904,26.47635782194558,0
144.59301959992382,5.076821891060256,1.0886575909614375,8.202328796422803,0.6738233527132376,106.09526045208601,22.312076017754123,0
171.93224292861487,3.7170077758114304,1.1973157074055956,9.631856899089108,0.46205335494017175,84.44626266158758,29.275477104592845,1
100.45451413193899,5.99626681944714,0.3823481045656498,7.266967004476011,0.315490802624172,102.0084509311571,27.770281430694197,0
159.2447385797376,4.506243416838688,0.6839271439729502,9.818061922557824,0.31390535264850694,101.00791072644806,30.565702285265115,0
146.69193801964445,3.443418101340249,1.6157711497711416,8.775155494034783,0.6340372690293027,100.4128745558744,28.18441669422217,0
140.09735643934206,4.571884839034087,2.203884437168816,8.55304008585236,1.1780496459898402,110.37158898658242,19.96271569627495,1
146.77245758477946,6.50075979063431,0.8605537243190005,8.234024454353149,0.6794069023897545,103.34438514848522,28.058265308494207,0
111.25334780078757,5.850221742113493,0.5498107351485884,7.75147138192555,0.41495537535154486,114.78071898356444,28.471904444658435,1
141.45256481195963,4.6513478655921405,1.0005279588565974,9.200531658473873,0.5058189851025239,90.06410484405964,33.1683051238703,0
151.30519694656365,4.650742295681571,1.6012067489291149,8.140359869848046,0.9147998455152356,101.35924567218348,26.50900162694475,0
170.4503860722746,4.678364948782617,-0.44385481613354183,6.0329302964128475,-0.34419671902760113,100.84466786389947,38.39337336686283,0
136.35190813144956,7.076747983560841,-1.2961809531372381,6.882813538292997,-1.3327029557623098,89.3074550624492,20.441797246741217,0
131.39431227537858,5.381935452231553,0.44946315050841645,7.814154247807252,0.3095641047617826,109.56295002091346,36.55583748901312,0
136.63398618148895,5.43004164719107,-0.22071242591415863,8.309998983165555,-0.14422115660836277,123.24673305852818,28.878405145609477,1
160.84189897458685,6.030283454031842,0.4918598023526891,7.943411511100104,0.3733980071013615,99.82993925516169,34.29792436171778,0
150.82072645520674,5.238789159026513,0.8522196811825284,9.218970789793664,0.4842839107192775,105.05021088273767,30.399007420293664,0
136.15563619925146,4.740957854179297,0.5467515909769867,6.048898135961375,0.42852866609157975,100.84518475815327,35.697777680127345,0
153.97263429244236,4.803650150915022,2.4524675344707454,8.14358793650516,1.4466345957001288,92.86415330092824,28.063190177235946,0
146.86327869796324,4.928398740585936,1.32674476460232,6.1820207746128455,1.0577006233620352,81.79239722197984,24.50689787411094,1
161.75139372828284,4.962777763490158,1.3004743596108284,8.759712295484169,0.736778220124066,92.94226516904635,37.10252143635532,0
133.21252905038708,5.72762954363698,1.622207144043402,7.905541285557997,1.1753023896157093,136.32467725194465,29.432596770589296,1
139.60787521181695,5.051945885807299,-0.13883311778076912,8.419609972024118,-0.08330283712865884,117.04102078059118,31.107792368121054,1
138.5070085281965,5.73264007721558,2.0391117874202687,7.136117039410234,1.6380748647942873,98.84890306076761,36.17375957022398,0
120.20523765600717,4.919283419891418,0.9242357134645401,9.27946493165775,0.489961162071593,96.5408067095283,24.840223789527826,0
150.2633265728171,5.07863519031609,1.6704806172412126,9.041724664058851,0.9382902004509597,108.89153824787806,32.97745448819629,0
149.6643461593769,3.0017993154678924,-0.07185723304015545,8.583544303011887,-0.025129595110922647,88.78248897144113,27.050526217685544,0
145.29234806636654,5.916327674702481,-0.5537587660160643,7.870482753136559,-0.41626650044869135,92.33135961995447,29.33915322177814,0
141.19778258768577,5.346488475897993,1.8178896580250288,8.579857285295132,1.1328074330260416,100.68072269248621,30.361394826921444,0
121.02763698429484,5.998010109859652,1.3764095260975167,7.293107432012651,1.1319891184657536,110.2876899142348,22.498890692765322,1
138.01953659652216,2.1037446218063107,0.09794844564248961,8.855555659020713,0.023268840902690706,105.01685045168789,26.105814785897827,0
139.35075062868972,7.088374704780728,0.13033691872530562,9.64948089432392,0.09574369107616626,102.48325142515883,36.7553644620657,0
131.50049968715632,4.860410371844826,2.1254347844147694,9.070610559979187,1.1388963513028412,100.78117735236016,34.43095594292398,0
142.44991747332125,6.108182816737516,-0.18941189286732785,7.27039753019259,-0.15913331623109908,104.00235855526775,29.686802113363825,0
152.10699673610597,3.960094072874469,2.642672953255963,8.361417317273103,1.2516099964434761,102.01652905129255,31.215617292564467,0
177.42482756447828,5.61277390506257,0.09937926535213126,6.706858456241353,0.08316760386580885,89.70027725223065,28.52878747181771,0
148.1871381987935,3.9465844368263436,1.638391925608383,8.572390311175676,0.7542881087201908,76.0062728738069,36.78291692913991,1
149.60447577432626,4.376231039304195,0.6713815242510154,8.450603412862538,0.34768175976292837,89.26311341082247,28.99823711102918,0
143.93331486688234,6.914031353866786,1.603187431082343,6.130183660467836,1.8081820673840194,100.81082542900823,31.15921046067424,0
112.42855010026179,4.809317599236653,0.4558859978858074,6.838216156087636,0.3206246340905634,95.19352058511758,35.73015072071033,0
144.75208997957648,5.217432873179723,0.8372070939277058,7.716861103256233,0.566042559930813,76.0062728738069,26.113142575770468,1
146.23385244621264,5.8700677306887545,1.0409191753957212,7.6991402528591735,0.7936296600748954,99.60105616248288,37.79394592248447,0
187.28210176547367,5.495681887972605,-0.0021874557814727247,6.790523064581195,-0.001770343904976051,85.95760433738411,22.347692951283115,0
141.91908999960887,5.150418905143576,1.7408243454201258,8.388978729352184,1.068780230400987,98.65819789323075,38.14821065556399,0
150.35603170174278,5.3649610024662255,0.4867864335284148,8.251473608940511,0.31649985883489856,105.19358745637888,28.136622080240127,0
144.61205354989505,7.403415585238275,0.7714000846599814,7.805730868021481,0.7316413422121224,116.73363946152523,28.78650626087359,1
125.24164176138316,4.9423812029664145,0.005650625391487751,7.244208499841637,0.003855154737816328,94.10547600061281,20.549949144085286,0
164.72669931754558,5.201099046714967,-1.5623336587953105,9.048707126416563,-0.898012499452943,84.17572025976361,27.726026413111537,1
158.04952006435548,6.050654396007612,0.8089722373998309,9.655407113088295,0.5069502888010062,108.16837011430981,24.80096734486558,0
158.71740771938934,6.105525932957984,3.412615421612916,7.516438516153463,2.7720325139482056,86.19401294100349,26.961768273132638,0
129.67084349719627,6.187030305560381,1.784604287898024,7.387833082845179,1.494538478176587,95.63844558492515,29.3134451710556,0
169.16753241941046,5.638730222029185,0.9807396202656053,8.491207665411997,0.651276750568645,97.42379514489006,34.78895807236453,0
121.25858014538227,3.8569950872695165,0.7371091707917323,7.641970620253014,0.3720279220899295,99.30366546699892,31.038016757003128,0
155.22969287629624,6.6334315323010955,1.0224658928120465,7.860602799336766,0.8628419050322816,106.89164457074335,31.53838326700557,0
182.62236300008607,3.853654606981312,1.54711911517521,8.73965315172467,0.6821852769485771,93.16365717713612,24.522403055772187,0
128.2846584941176,5.3026354652390335,-0.18081281530884485,6.090643912492707,-0.15741922542209433,97.26270747833239,25.596229551986347,0
135.53150218292546,4.245724149980642,2.114321694668872,9.31830232485267,0.9633543071404435,99.85729647050611,38.993625091756556,0
146.9072446184271,4.935861653407008,1.715381315441244,8.072680524329341,1.0488319004251336,101.49597957518787,26.323994826183768,0
136.6046288763871,5.32876241030348,1.7181857257079345,7.58850685543782,1.2065355785389484,100.97827174707923,38.28104126028648,0
118.71656727052833,5.3213572154502735,1.4384757388097273,7.910765845778551,0.9676235400204747,104.3600577522258,28.784694005595668,0
146.37619273563658,5.421920754235285,1.01961665769399,7.962429355020519,0.6942957320217018,108.43839509641737,30.01143968071752,0
127.05872796213069,6.613711269058647,1.67286123596682,6.268798696555074,1.7649029333108261,103.92634115650968,35.35182580114965,0
153.2949059001102,5.453534301513979,1.591814133741378,9.494938227453236,0.9142779839149955,104.53585523509219,36.35946210969328,0
129.49939523081818,4.755843364709351,0.6459592890589763,8.041325632270619,0.38203666151945675,84.17776833253522,29.44593719860456,1
171.68097950650963,5.964087168288358,0.42639822710309905,8.443002130447375,0.3012052058681343,100.5022769916568,28.058784732392304,0
131.82546726031242,6.18947048892464,1.1018562952619866,8.951549770574044,0.7618688604043314,104.79507548001608,29.720397757388934,0
139.70354518017467,3.7723921848630075,2.5490201514951876,6.9788375424397,1.3778661045027258,107.2894119457045,31.689787641160592,0
159.1015011071087,5.597400069849858,-0.23910707565390088,8.473471899035228,-0.1579491828041732,93.07649225766205,34.45651843434878,0
124.17937574667519,5.701172742310899,-0.46752526575244,7.732358909101206,-0.34471269799855886,93.40960725111356,30.02114929497076,0
149.09047060290774,4.702436496640008,1.1647608412365167,8.846770775216493,0.6191201319504832,94.25899324716401,33.09443149011577,0
167.53361252865244,6.37570681331162,1.050887701856018,5.872772579648505,1.1408839334197103,105.36413899891343,38.1917986613547,0
117.74597138722513,4.849944412967473,1.1733416643704082,7.900905699758731,0.720251837683494,110.33881054924208,31.906548061323925,1
148.35891557144885,5.125576453471543,1.2439531979085003,7.397179344216038,0.8619470914147708,95.92539892708399,31.55826428002389,0
149.6443178913516,4.82692817571613,0.7767977453651949,8.432262950634156,0.4446667455566047,109.07962313627048,22.405445874549663,0
158.56009829570002,5.015579047581467,2.4898634386020824,8.470044187368202,1.4743850938364507,101.23479809164594,16.84634931585468,0
124.07540795678062,3.9037249131047984,-0.6009039784765156,7.292374105177974,-0.3216735451760417,98.75714222837564,31.94187864615084,0
122.6489601352944,3.5599491174057056,0.171502975219754,7.287826135823956,0.0837755805211712,97.88615770182031,29.52587884359564,0
154.12080582386787,6.594505063224972,0.8967452398509526,7.88933463144267,0.7495677773701709,107.46611364602157,27.42608662542629,0
150.2780921881693,4.153038651681673,-0.6431888111541673,7.103357772684792,-0.37604581924962455,103.2557781678707,31.217651020931722,0
149.4839188696083,4.008607650543693,0.8241455955679289,8.841983695452127,0.37363519922059274,122.75825427647638,29.697981354015457,1
151.12302831462736,2.846609886396285,2.6614701657280184,7.6307927995525535,0.9928414366793422,91.47775357002676,35.63890125316949,0
133.58881770599623,4.361038252310498,1.0208864882959618,5.093011780678358,0.8741635045133601,105.18101702029976,30.43055434129489,0
149.1723576549043,3.6769102065925017,1.2307009057186835,7.625177943378194,0.5934519502498151,94.70798990188487,26.265383574649164,0
150.21126398888808,6.642015160136369,-0.26016476517258025,6.961456179156028,-0.24822655920518813,91.30713013011356,34.95083119479644,0
133.0024490772736,6.009817089342635,0.3836385919605225,6.3687241845390545,0.36201878104453744,99.89132862965027,28.91434462526899,0
177.07616019937475,4.311849654822276,0.624803619676063,6.762573361777427,0.3983778256749074,101.37352479407036,32.63268341836154,0
153.29901395501517,7.252435805344309,0.6822849032437659,8.10940847183297,0.6101835268155529,129.18173555060093,27.612946469035997,1
124.85515366078437,5.981765486991594,2.2816437950037685,9.328640828248231,1.4630489433394758,98.15854184316798,26.75086557251282,0
156.4202487426831,4.675168616491377,1.5576910607251246,8.31318447386498,0.8760142860038673,88.69821270515317,30.42084115092848,0
128.5554877091769,2.500594285126427,-0.11145795693703198,7.39349661178426,-0.03769679554655921,102.73010717494385,30.064143217718424,0
158.6499792011286,7.290942572590742,1.246504778432005,8.455904195170703,1.0747750383924766,79.25359962453632,32.399135176834164,1
164.9961296806045,3.610427533236404,1.498221748496785,7.540909689781008,0.7173167793000669,99.08043217395735,28.656771233451288,0
131.1861046379161,3.354601253043108,2.1401490385212663,7.305399630836855,0.9827452308040302,100.1602528229516,20.81820108114801,0
161.66139103975152,6.0225704320096405,2.5805406865683738,6.845637331767016,2.270276277331351,107.94600382945211,27.836130582058058,0
152.25612379392928,7.439752406339273,-0.015094191827868642,6.248171193248281,-0.017972786996374158,109.73622249427846,33.969092335719075,0
159.2474316530259,6.384272818510518,0.18914248878966178,7.610076293440555,0.15867610303014903,94.96430381092283,28.513119603784467,0
177.60601772969474,5.56390912005236,-0.25757785891461626,8.158053489920132,-0.17567178250416496,98.49385985370067,28.76808298742726,0
141.01328020243898,5.594754341665286,0.7659801408930187,7.90337632998511,0.5422329065404226,92.33879169389328,34.93188252952969,0
132.32967884044538,5.853415558780307,1.4663583744463344,7.584033072052641,1.1317467687952611,88.71937445192306,26.440133863705388,0
130.01031451313682,5.758928589786765,1.9873345165891019,7.054253939303219,1.6224136051140663,103.09894779380635,22.285983908785504,0
131.26932871222039,5.281191423969376,0.9240489763574773,8.608246191684968,0.566907523390844,87.264144514034,29.196844402372527,0
143.88794859978827,5.104201103951876,0.6801524767451561,6.6828680800534155,0.5194828000600724,95.85373099428136,27.579130243756314,0
151.03255803381793,4.937406872100477,1.1517579922487404,8.776027913843475,0.6479808270613261,90.04826040100762,25.16876840123373,0
149.9314322341554,4.246035411133324,0.16485709836997697,6.997782981073275,0.10003012087526215,105.4968318629026,29.123107720506546,0
159.33494426003338,4.719324923133226,3.0895387216947734,7.247564762646965,2.011784312080323,118.01430099266489,32.45752823623392,1
145.4270983170584,3.3070431858046145,-0.6076610271180587,6.533214809384323,-0.3075914871378898,86.98412017196668,29.953557192160922,0
170.0342691060013,4.90166037320525,1.1847405788957244,7.498597853114363,0.7744375764449803,81.46981517102431,31.53490536343119,1
140.68413197462925,4.011408892849083,3.0236062192296393,8.97531245847798,1.3513647499630752,98.75113114649933,39.06703849257711,0
191.6709297036839,3.896410682784229,1.0067998445599977,8.515628088443956,0.4606713244197001,100.15697795957759,28.28560569221218,0
155.89264963452186,5.179894151153478,0.8099609649985056,8.978422112028035,0.4672883512168386,102.18659306757297,31.391743173223347,0
130.56303462129708,6.392002286344599,0.6425545771895729,8.522142545933935,0.4819457436154433,95.53679484765655,27.453933187004328,0
126.9120143481201,5.918316606002313,0.8196083182375922,6.89633017146963,0.7033743164314695,97.99360701174568,25.768201400565136,0
153.4465937971841,3.4294993963768228,2.3728484746765304,7.669210775672442,1.0610847256161515,103.67510410540602,27.07546173291115,0
141.38780870106382,4.010371863429662,-1.2118619113295068,7.219800870882537,-0.6731511018757316,110.4043089264484,27.606207142391558,1
157.40155644008112,5.940771187988216,2.5334337012963255,9.33057490403904,1.6130356482990602,80.44951229681718,31.797378987735627,1
153.2888451029653,4.017512606461691,-0.4239571524501451,6.803211353573689,-0.2503601778700215,96.31060560968538,41.74537893350379,0
143.9609365139953,4.775366850002976,0.7333476707655853,8.89369768938911,0.3937624460385068,102.13808793941064,26.4197828186208,0
130.7400697079555,5.550052099024552,0.5707555797013382,8.89295387010877,0.35620596366735036,90.82023895389264,27.91687347192269,0
119.32837970791607,4.031655545136365,1.5885532697707196,9.829620201716088,0.6515510739364586,117.311696317673,29.68438493444376,1
137.57763158879115,5.10537550614596,-0.5981243518837476,7.590313407370503,-0.40230873902670405,93.64590119771263,31.978994243548737,0
159.83400420463357,3.6659745050817953,1.4621726660819427,8.712322159580163,0.6152536163954462,99.58707312992718,31.317754059773925,0
148.86214933723215,4.398632356048786,3.0243096232868525,10.281651836538842,1.2938413374807929,105.56022096842291,36.420478969740586,0
123.92529018204183,5.3197819341425365,-0.36317400459281046,7.3823583230663035,-0.26170587013454016,94.08715211198106,17.86803964732396,0
148.16327657538992,3.407006266468331,1.1897061676103957,6.4649597524676405,0.6269700854297668,76.0062728738069,18.06535064902164,1
151.786991480528,5.440474737960399,0.33801782220339094,6.119989966092236,0.3004869996301922,95.71345473083467,27.520609139949254,0
130.10694727481226,4.980362201073318,1.4258872061930359,8.712712028861331,0.8150659313878326,110.2944055592704,35.486500937718546,1
147.8309322597615,5.5524899544171475,1.019147777415752,6.116849791941416,0.9251179918824666,96.63104873214861,22.17175984197202,0
146.1993213284946,5.223914134064661,0.3585130909556904,7.627680947062077,0.24553224185550068,91.53565698541021,14.961838301531214,0
125.6807813724573,6.364140429973844,1.487872284871074,8.43731318703896,1.1222800378361537,109.25672209502721,32.85589703109604,0
151.3167236894694,5.1252245026479075,2.8043481097867433,8.185175536829915,1.7559688954208954,96.69225103976947,31.21828611851357,0
154.7843212794222,4.570594458874747,0.8090962082727013,8.425444864184172,0.4389145862134671,94.89839186349782,24.548957966002853,0
163.7056813359201,5.122297503032284,1.719757942148182,8.222289855800854,1.071369650958086,101.49456089663309,25.07230199639535,0
163.20604665286024,5.543298029036388,-0.2932729578711637,9.278865813313393,-0.17520453922335275,107.70750209618788,25.15128140182663,0
121.67165185655698,5.048860070325705,0.04356362318199125,7.047683619261203,0.031208358587658545,123.81713531732547,30.5526765873697,1
129.18507266816988,5.040591691203883,1.4724062778803773,7.3230048615414685,1.0134909085391486,108.27236107657423,26.868423619084965,0
154.00283243445833,4.298008312193245,2.484116028535965,7.227340554729176,1.4772724847058392,111.59839966388344,32.4703195948776,1
153.98149161348238,4.337099082449052,1.3556133487856599,8.83019181186261,0.6658325817198512,94.94033801012145,15.726866685478045,0
154.00304457747993,3.5973947282003067,0.6869419694768457,8.900398588395063,0.2776506462078742,89.74131894030523,25.715740674361005,0
211.01735932336396,6.749576743186939,0.999291405423354,8.451225319318509,0.798084748053546,100.62331349619123,24.36973019544475,0
154.95695170366068,3.7561367646087147,-0.2504077339697175,9.183493666889929,-0.10241915874533894,101.07169915259597,28.71829660813754,0
164.602732265565,4.307094802204093,1.6045153263553669,6.821959132623619,1.013022723802835,89.21487258635403,27.309761207549307,0
161.5012581239909,4.281592734430802,1.8823330623234091,9.667224111551137,0.8336812584899966,98.24705470095986,33.989218899478836,0
156.33206535480565,5.8949243769444415,0.5479096671669197,9.523238621712258,0.339158366354687,103.9931760171913,20.703316141699712,0
139.81957076305363,4.705050321707972,0.5299578522404985,8.735621997245747,0.28543798758256617,103.6039339501808,30.22745738165376,0
158.169712224466,6.247742072673734,1.2658782296520485,9.78179890877106,0.8085302865086685,105.04287853384272,32.791682116058524,0
132.00359968526922,4.326509375756132,0.5632802639594046,6.343376792322227,0.3841861240449167,102.90964730137443,39.28323718280977,0
141.1596645596672,5.278994162223802,0.9338673853741776,7.475551863737348,0.6594670956127688,94.92991340729944,27.591170144532626,0
136.91401987598326,4.164652946740243,3.0997217891665154,7.264696539318048,1.7769861980413961,94.86099373351156,31.622293021762584,0
146.6035740489972,7.145149127773388,0.7529742992540034,8.721479323757343,0.6168808590642496,88.01048602006124,20.980686037188175,0
184.74399763591688,3.812401580970487,0.6416598479787778,6.949859260397854,0.35198770611356744,117.84775039185095,18.04021897843488,1
113.30837598014777,5.309820710227028,0.3524581943648408,8.757495149337485,0.2137014966053661,100.13450364619293,34.2238718789085,0
156.92769657197746,5.633776880932098,1.7441919714999368,9.370536143996713,1.0486474043685379,97.75146944205149,29.97219853175965,0
117.65658748833837,5.4137990974514985,0.818775826781897,8.695202900083999,0.509785439509884,90.71207918547542,35.892563448992114,0
137.1434598685849,4.814712341122291,0.350626961678574,8.283751023661502,0.20379269665420913,129.3565790232778,23.132985555151254,1
163.80645409739657,4.870179300266574,2.3213040322730123,7.012126659099251,1.61223083911801,89.26671967777105,32.599510697643765,0
146.3030312861887,5.04381147197911,2.419603004513637,7.1531490338746355,1.7061047287016289,95.71152074393926,39.34408920271927,0
126.79496370341161,4.852997998371511,0.39957643426129485,9.249618905296666,0.20964578708816486,104.1583683628606,32.09852804178633,0
132.98618203842125,5.96387911679491,-0.8665399513606162,8.779349003905333,-0.5886472354031254,106.00212965744278,31.382907527955243,0
156.81388874730214,7.210523001591351,2.007513689836922,7.960980480622456,1.8182714644021911,109.57932055215684,30.04278040412175,0
